parent_station,stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,preferred,stop_url,stop_id,stop_desc,stop_name,location_type,platform_code,zone_id
,43.866025,2,1572,-79.353372,,1,,1572,,JOHN BUTTON BLVD / TOMLINSON CIR,0,,1
,43.76919,1,7182,-79.467189,,1,,7182,,DUFFERIN ST / FINCH AV,0,,1
,43.865665,1,1570,-79.354747,,1,,1570,,JOHN BUTTON BLVD / BUTTONFIELD RD,0,,1
,43.860387,1,1577,-79.233822,,1,,1577,,LEGACY DR / HONEYSUCKLE DR,0,,1
,43.86993,1,1576,-79.352386,,1,,1576,,RODICK RD / 16TH AV,0,,1
,43.865132,1,1575,-79.234962,,1,,1575,LADY FERN DR & RUSSEL JARVIS DR,LEGACY DR / RUSSEL JARVIS DR,0,,1
,43.866816,1,1574,-79.35088,,1,,1574,,JOHN BUTTON BLVD / RODICK RD,0,,1
,43.851521,1,4260,-79.432818,,1,,4260,,YONGE ST / SPRUCE AV,0,,1
,43.850147,1,4261,-79.432549,,1,,4261,,YONGE ST / OAK AV,0,,1
,43.871385,1,5103,-79.363442,,1,,5103,,WOODBINE AV / CALVERT RD,0,,1
,43.833971,2,1295,-79.302262,,1,,1295,,DENISON ST / FRESNO CRT,0,,1
,44.044809,2,2022,-79.492695,,1,,2022,,ALEX DONER DR / KIRBY CRES,0,,1
,43.89695,1,8010,-79.321227,,1,,8010,MAJOR MACKENZIE DR & PROSPECTOR'S DR,MAJOR MACKENZIE DR / PROSPECTOR'S D,0,,1
,43.884107,1,6572,-79.220874,,1,,6572,WILLIAM FORSTER RD & RUSTLE WOODS AV,WILLIAM FORSTER RD / RUSTLE WOODS A,0,,1
,43.794897,2,7457,-79.575443,,1,,7457,,CHANCELLOR DR / PINE VALLEY DR,0,,1
,43.887683,2,6570,-79.517301,,1,,6570,,RAVINEVIEW DR / CANYON GATE CRES,0,,1
,43.887018,1,6571,-79.518877,,1,,6571,,PEAK POINT BLVD / KEELE ST,0,,1
,43.79748,2,7452,-79.55544,,1,,7452,,CHANCELLOR DR / ANTONELLA CR,0,,1
,44.014549,1,6577,-79.450209,,1,,6577,,HOLLANDVIEW TRL / MCMASTER AV,0,,1
,43.885818,2,6574,-79.229334,,1,,6574,,BUR OAK AV / CHURCH ST,0,,1
,43.884872,1,5628,-79.233171,,1,,5628,,CHURCH ST / MARKHAM STOUFFVILLE HOSPITAL,0,,1
,43.885522,1,5627,-79.230203,,1,,5627,,CHURCH ST / BUR OAK AV,0,,1
,43.885504,1,5626,-79.229955,,1,,5626,,CHURCH ST / BUR OAK AV,0,,1
,43.977445,2,4381,-79.480634,,1,,4381,,HENDERSON DR / TAMARAC TRL,0,,1
,43.880425,1,5624,-79.225589,,1,,5624,,BUR OAK AV / HIGHWAY 7,0,,1
,43.877612,1,2191,-79.425623,,1,,2191,,NEWKIRK RD / CENTRE ST,0,,1
,43.878971,2,5622,-79.229019,,1,,5622,,HIGHWAY 7 / STONEY STANTON RD,0,,1
,43.79143,1,7458,-79.58504,,1,,7458,,ISLINGTON AV / WAKELIN CT,0,,1
,43.782922,2,7459,-79.609158,,1,,7459,,WOODBRIDGE AV / RAYMOND RD,0,,1
,43.802093,1,1371,-79.419729,,1,,1371,,MEADOWVIEW AV / YONGE ST,0,,1
,43.898488,1,1370,-79.275559,,1,,1370,,BUR OAK AV / MINGAY AV,0,,1
,43.806919,1,1373,-79.423692,,1,,1373,,CLARK AV / YONGE ST,0,,1
,43.827051,2,4591,-79.465218,,1,,4591,MAPLE SUGAR LANE & THORNHILL WOODS DR,MAPLE SUGAR LANE / THORNHILL WOODS,0,,1
,43.806887,1,1375,-79.426676,,1,,1375,,CLARK AV / SPRINGFIELD WAY,0,,1
,43.90004,1,1374,-79.266418,,1,,1374,,BUR OAK AV / MARKHAM RD,0,,1
,43.806692,1,1377,-79.432699,,1,,1377,,CLARK AV / CHARLES ST,0,,1
,43.892157,1,4269,-79.343621,,1,,4269,,MAJOR MACKENZIE DR / WARDEN AV,0,,1
,43.801086,1,3499,-79.405841,,1,,3499,,STEELES AV / MAXOME AV,0,,1
,43.805606,1,1378,-79.437772,,1,,1378,,CLARK AV / HILDA AV,0,,1
,43.828122,1,4597,-79.47387,,1,,4597,,PLEASANT RIDGE AV / FIRTREE TRL,0,,1
,43.868286,1,3834,-79.541318,,1,,3834,,TESTON RD / JANE ST,0,,1
,43.862852,2,3835,-79.539765,,1,,3835,,JANE ST / AMERICA AV,0,,1
,43.846959,2,3836,-79.530933,,1,,3836,,MELVILLE AV / AVRO RD,0,,1
,43.8439,1,3837,-79.530493,,1,,3837,,MELVILLE AV / NORWOOD AV,0,,1
,43.850142,1,3830,-79.531689,,1,,3830,,MELVILLE AV / MAJOR MACKENZIE DR,0,,1
,43.865468,2,3831,-79.542708,,1,,3831,,AHMADIYYA AV / TAHIR ST,0,,1
,43.865298,1,3832,-79.544946,,1,,3832,,AHMADIYYA AV / MOSQUE GATE,0,,1
,43.866527,1,3833,-79.545384,,1,,3833,,MOSQUE GATE / TESTON RD,0,,1
,43.827517,1,4595,-79.473557,,1,,4595,,PLEASANT RIDGE AV / MISTYSUGAR TRL,0,,1
,43.840125,1,3838,-79.529151,,1,,3838,,MELVILLE AV / SPRINGSIDE RD,0,,1
,43.838937,1,3839,-79.530693,,1,,3839,,SPRINGSIDE RD / PARKTREE DR,0,,1
,43.837916,2,1635,-79.328837,,1,,1635,,14TH AV / WARDEN AV,0,,1
18,43.809634,1,4031,-79.454388,,1,,4031,1 PROMENADE CIR PROMENADE TERMINAL & PLATFORM 8,PROMENADE TERMINAL PLATFORM 8,0,8,1
,43.85436,2,5994,-79.302183,,1,,5994,,HELEN AV / GREENWATER GATE,0,,1
,43.812106,1,4033,-79.443685,,1,,4033,,CENTRE ST / ATKINSON AV,0,,1
,43.810619,1,4032,-79.45023,,1,,4032,,CENTRE ST / BATHURST ST,0,,1
,43.813747,1,4035,-79.436276,,1,,4035,,CENTRE ST / MARKWOOD LANE,0,,1
,43.813223,2,4034,-79.438628,,1,,4034,,CENTRE ST / ROSE GREEN DR,0,,1
,43.815604,1,4037,-79.427575,,1,,4037,,CENTRE ST / BROOKE ST,0,,1
,43.814526,1,4036,-79.432606,,1,,4036,,CENTRE ST / OAKBANK RD,0,,1
,43.816138,1,4039,-79.425221,,1,,4039,,CENTRE ST / YONGE ST,0,,1
,43.816249,1,4038,-79.425194,,1,,4038,,CENTRE ST / OLD YONGE ST,0,,1
,43.841367,1,1228,-79.278361,,1,,1228,,DENISON ST / MCCOWAN RD,0,,1
,43.861203,1,5999,-79.289682,,1,,5999,,CASTAN AV / PIERA GDNS,0,,1
,43.858627,1,5998,-79.296061,,1,,5998,,CASTAN AV / AVOCA DR,0,,1
,43.805597,1,2318,-79.422211,,1,,2318,,YONGE ST / GLEN CAMERON RD,0,,1
,43.850185,1,6791,-79.357736,,1,,6791,,HIGHWAY 7 / WOODBINE AV,0,,1
,43.983041,2,7522,-79.480505,,,,7522,,SEATON DR / GLASS DR,0,,1
,43.985079,2,7523,-79.476262,,,,7523,,SEATON DR / MURRAY DR,0,,1
,43.978857,2,7520,-79.480991,,,,7520,,SEATON DR / KNOWLES CR,0,,1
,43.981704,2,7521,-79.481771,,,,7521,,SEATON DR / MORNING CR,0,,1
,43.85099,2,7526,-79.469974,,,,7526,,THOMAS COOK AV / WOODVALLEY CR,0,,1
,43.850814,2,7527,-79.470177,,,,7527,,THOMAS COOK AV / WOODVALLEY CR,0,,1
,43.895267,1,7524,-79.328918,,,,7524,,MAJOR MACKENZIE DR / ELM GREEN LN,0,,1
,43.89563,2,7525,-79.328283,,,,7525,,MAJOR MACKENZIE DR / ELM GREEN LN,0,,1
,43.91596,1,5853,-79.244356,,1,,5853,,NINTH LINE / MAJOR MACKENZIE DR,0,,1
,43.980635,1,4678,-79.462813,,1,,4678,,YONGE ST / INDUSTRIAL PKWY,0,,1
,44.010988,1,7528,-79.419028,,,,7528,,LESLIE ST / WELLINGTON ST,0,,1
,44.044684,1,2038,-79.499299,,1,,2038,,ALEX DONER DR / OTTON RD,0,,1
,43.998281,1,4738,-79.476315,,1,,4738,,HAIDA DR / WELLINGTON ST,0,,1
20,43.782503,1,2333,-79.415305,,1,,2333,5697 YONGE ST FINCH GO BUS TERMINAL & PLATFORM 14,FINCH GO BUS TERMINAL PLATFORM 14,0,14,1
,43.840198,1,1244,-79.253535,,1,,1244,,ELSON ST / MARYDALE AV,0,,1
,43.884104,2,2194,-79.430758,,1,,2194,,NEWKIRK RD / TAYLOR MILLS DR,0,,1
,43.971364,1,6925,-79.271145,,1,,6925,,MILLARD ST / AZIMUTH LN,0,,1
,44.044686,1,2023,-79.498982,,1,,2023,,ALEX DONER DR / OTTON RD,0,,1
,43.85822,1,6147,-79.43506,,1,,6147,,BAIF BLVD / YONGE ST,0,,1
,43.872554,1,6798,-79.306172,,1,,6798,,KENNEDY RD STOP # 6798,0,,1
,43.841219,1,6145,-79.39534,,1,,6145,,HIGHWAY 7 / SADDLE CREEK DR,0,,1
,43.85381,1,6924,-79.338819,,1,,6924,,TOWN CENTRE BLVD / HIGHWAY 7,0,,1
,43.865499,2,6149,-79.382504,,1,,6149,,VOGELL RD / BRODIE DR,0,,1
,43.872688,1,6799,-79.306028,,1,,6799,,KENNEDY RD STOP # 6799,0,,1
,43.880694,1,4345,-79.458798,,1,,4345,,REGENT ST / BRIDEWELL CRES,0,,1
,43.797159,1,3593,-79.424712,,1,,3593,,STEELES AV STOP # 3593,0,,1
,44.07379,1,2308,-79.434061,,1,,2308,,LESLIE ST / ELGIN ST,0,,1
,43.777645,2,6783,-79.645616,,1,,6783,,NEW HUNTINGTON RD / CONAIR PKWY,0,,1
,43.779935,1,6782,-79.648536,,1,,6782,,NEW HUNTINGTON RD / HUNTINGTON RD,0,,1
,43.882287,1,4729,-79.243745,,1,,4729,CHURCH ST & WOOTTEN WAY N,CHURCH ST / WOOTTEN WAY,0,,1
,43.840819,1,6787,-79.316692,,1,,6787,,14TH AV STOP # 6787,0,,1
,43.841627,1,6786,-79.313276,,1,,6786,,14TH AV STOP # 6786,0,,1
,43.848691,1,6789,-79.364169,,1,,6789,,HIGHWAY 7 / ALLSTATE PKWY,0,,1
,43.888326,1,4724,-79.237043,,1,,4724,,NINTH LINE / CORNELL PARK AV,0,,1
,43.85654,2,4727,-79.331026,,1,,4727,,HIGHWAY 7 / VERCLAIRE GATE,0,,1
,43.894395,1,4726,-79.238615,,1,,4726,,NINTH LINE / WHITE'S HILL AV,0,,1
,43.943311,2,4721,-79.454238,,1,,4721,,YONGE ST / SUNSET BEACH RD,0,,1
,44.064696,2,2304,-79.42542,,1,,2304,,HARRY WALKER PKWY / TWINNEY DR,0,,1
,43.883096,2,4723,-79.240721,,1,,4723,,CHURCH ST / ROSE WAY,0,,1
,44.059169,1,2306,-79.421036,,1,,2306,,HARRY WALKER PKWY / GORHAM ST,0,,1
,43.879046,1,5845,-79.372647,,1,,5845,,MARKLAND ST / BARTLETT RD,0,,1
,43.81353,1,5844,-79.616104,,1,,5844,,RUTHERFORD RD / NAPA VALLEY AV,0,,1
,43.864966,1,5843,-79.326055,,1,,5843,KRIEGOFF AV & VILLAGE PKWY,KRIEGHOFF AV / VILLAGE PKWY,0,,1
,43.865464,1,5842,-79.322528,,1,,5842,FRED VARLEY DR & KREIGHOFF AV,FRED VARLEY DR / KRIEGHOFF AV,0,,1
,43.863907,1,5841,-79.318158,,1,,5841,,FRED VARLEY DR / SCIBERRAS RD,0,,1
,43.864479,1,5840,-79.315651,,1,,5840,,FRED VARLEY DR / ALDONA DR,0,,1
,43.931476,1,5148,-79.47974,,1,,5148,,BATHURST ST / KINGSHILL RD,0,,1
,43.910504,2,5849,-79.523063,,1,,5849,,KEELE ST / KING VAUGHAN RD,0,,1
,43.84532,1,5848,-79.556489,,1,,5848,MAJOR MACKENZIE DR & VELLORE PARK AV,MAJOR MACKENZIE DR / VELLORE PARK A,0,,1
,43.835956,1,6743,-79.465879,,1,,6743,,AUTUMN HILL BLVD / CHOPIN BLVD,0,,1
,43.841202,1,2791,-79.437037,,1,,2791,,PEARSON AV / ROOSEVELT DR,0,,1
,43.814988,1,3748,-79.553416,,1,,3748,,WESTON RD / VALERIA BLVD,0,,1
,43.820737,1,3749,-79.554772,,1,,3749,,WESTON RD / ASTONA BLVD,0,,1
,43.807667,1,3746,-79.551644,,1,,3746,,WESTON RD / LANGSTAFF RD,0,,1
,43.811144,2,3747,-79.552476,,1,,3747,,WESTON RD / CRESTMOUNT BLVD,0,,1
,43.798352,1,3744,-79.549406,,1,,3744,,WESTON RD / CARLAUREN RD,0,,1
,43.802882,2,3745,-79.550489,,1,,3745,,WESTON RD / ROYTEC RD,0,,1
,43.792852,1,3742,-79.548172,,1,,3742,,WESTON RD / CHRISLEA RD,0,,1
,43.795976,1,3743,-79.548919,,1,,3743,,WESTON RD / BLUE WILLOW DR,0,,1
,43.766913,1,3740,-79.565273,,1,,3740,,PINE VALLEY DR / STEELES AV,0,,1
,43.789052,1,3741,-79.547219,,1,,3741,,WESTON RD / HIGHWAY 7,0,,1
,43.83194,1,4620,-79.616747,,1,,4620,,ISLINGTON AV / MAJOR MACKENZIE DR,0,,1
,44.043226,1,4621,-79.446418,,1,,4621,,MULOCK DR / COLLEGE MANOR DR,0,,1
,44.045312,1,4622,-79.437716,,1,,4622,,MULOCK DR / COLLEGE MANOR DR,0,,1
,43.86678,1,4623,-79.436474,,1,,4623,,YONGE ST / HARDING BLVD,0,,1
,43.869505,1,4624,-79.437086,,1,,4624,,YONGE ST / HOPKINS ST,0,,1
,43.818772,1,4625,-79.603197,,1,,4625,,ISLINGTON AV / TURNING LEAF DR,0,,1
,43.821969,1,4626,-79.607108,,1,,4626,,ISLINGTON AV / SONOMA BLVD,0,,1
,43.826242,1,4627,-79.609577,,1,,4627,,ISLINGTON AV / NAPA VALLEY AV,0,,1
,43.832014,1,4629,-79.617241,,1,,4629,,ISLINGTON AV / MAJOR MACKENZIE DR,0,,1
,43.775094,2,7179,-79.468308,,1,,7179,,DUFFERIN ST / MARTIN ROSS AV,0,,1
,44.097778,2,2523,-79.490753,,1,,2523,,YONGE ST / NORTH ST,0,,1
,44.036146,1,2275,-79.429962,,1,,2275,,STONEHAVEN AV / FOXCROFT BLVD,0,,1
,44.037637,2,2274,-79.425317,,1,,2274,,LESLIE ST / STONEHAVEN AV,0,,1
,44.035078,1,2277,-79.443794,,1,,2277,,STONEHAVEN AV / BEST CIR,0,,1
,44.036012,1,2276,-79.435178,,1,,2276,,STONEHAVEN AV / KINGSMERE AV,0,,1
,44.000706,1,2271,-79.443694,,1,,2271,,STONE RD / BAYVIEW AV,0,,1
,43.998905,1,2270,-79.445564,,1,,2270,,STONE RD / HAWTIN LANE,0,,1
,44.043302,1,2273,-79.42672,,1,,2273,,LESLIE ST / IVSBRIDGE BLVD,0,,1
,44.042877,1,2272,-79.426365,,1,,2272,,LESLIE ST / KINGDALE RD,0,,1
,44.034257,1,2278,-79.447634,,1,,2278,,STONEHAVEN AV STOP # 2278,0,,1
,44.073997,1,2300,-79.425575,,1,,2300,,HARRY WALKER PKWY STOP # 2300,0,,1
,43.809846,1,2888,-79.399214,,1,,2888,,BAYVIEW AV / PROCTOR AV,0,,1
,43.803491,1,2889,-79.396684,,1,,2889,,BAYVIEW AV / STEELES AV,0,,1
,44.069557,1,2459,-79.47113,,1,,2459,,BRISTOL RD / ELMAN CRES,0,,1
,44.069128,1,2458,-79.474999,,1,,2458,,BRISTOL RD / ELMAN CRES,0,,1
,44.068301,1,2455,-79.477432,,1,,2455,,BRISTOL RD / STIVER DR,0,,1
,44.06931,1,2454,-79.474723,,1,,2454,,BRISTOL RD / BILLINGS CRES,0,,1
,44.068247,1,2457,-79.477738,,1,,2457,,BRISTOL RD / STIVER DR,0,,1
,44.068211,1,2456,-79.482029,,1,,2456,,BRISTOL RD / MCINTYRE CRT,0,,1
,44.067164,1,2451,-79.468969,,1,,2451,,LONDON RD / DORCHESTER ST,0,,1
,44.064379,1,2450,-79.47344,,1,,2450,,LONDON RD / YORKSHIRE DR,0,,1
,44.069752,1,2453,-79.470832,,1,,2453,,BRISTOL RD / BILLINGS CRES,0,,1
,44.069019,1,2452,-79.469509,,1,,2452,,DORCHESTER ST / SALISBURY LANE,0,,1
,43.853094,1,2155,-79.440445,,1,,2155,,SPRINGHEAD GDNS / PLAISANCE RD,0,,1
,43.781611,1,3698,-79.493765,,1,,3698,,STEELES AV / KEELE ST,0,,1
,44.045301,1,2050,-79.478417,,1,,2050,,EAGLE ST / YONGE ST,0,,1
,44.0468,1,2053,-79.47154,,1,,2053,,EAGLE ST / SANDFORD ST,0,,1
,44.046291,1,2052,-79.47411,,1,,2052,,EAGLE ST / DONLIN AV,0,,1
,44.047803,1,2055,-79.467211,,1,,2055,,EAGLE ST / EDWARD ST,0,,1
,44.047199,1,2054,-79.469916,,1,,2054,,EAGLE ST / JAMES AV,0,,1
,44.049339,1,2057,-79.460196,,1,,2057,,EAGLE ST / ELLEN ST,0,,1
,44.048724,2,2056,-79.463001,,1,,2056,,EAGLE ST / LORNE AV,0,,1
,43.77638,1,3690,-79.516435,,1,,3690,,STEELES AV / MURRAY ROSS PKWY,0,,1
,43.799946,1,3691,-79.571121,,1,,3691,,ABERDEEN AV / ASHCROFT CRT,0,,1
,43.891656,1,4536,-79.520696,,1,,4536,,KEELE ST / KIRBY RD,0,,1
,43.801072,2,3693,-79.569566,,1,,3693,,ABERDEEN AV / ALLISTON RD,0,,1
,43.778448,1,3694,-79.507342,,1,,3694,,STEELES AV STOP # 3694,0,,1
,43.802189,1,3695,-79.567666,,1,,3695,,ABERDEEN AV / ANDREA LANE,0,,1
,43.892612,2,4532,-79.521276,,1,,4532,,KEELE ST / KIRBY RD,0,,1
,43.802761,1,3697,-79.564608,,1,,3697,,ABERDEEN AV / ANSLEY GROVE RD,0,,1
,43.85999,2,4802,-79.519793,,1,,4802,,MCNAUGHTON RD / ST. JOAN OF ARC AV,0,,1
,43.810667,2,6367,-79.629063,,1,,6367,,HIGHWAY 27 / RUTHERFORD RD,0,,1
,43.827512,1,6364,-79.377949,,1,,6364,,GREEN LANE / RICHVIEW CRT,0,,1
26,43.880368,1,7337,-79.231417,,1,,7337,467 RUSTLE WOODS AV CORNELL BUS TERMINAL & PLATFORM 4,CORNELL BUS TERMINAL PLATFORM 4,0,4,1
,43.811871,1,6351,-79.528471,,1,,6351,,JANE ST / LANGSTAFF RD,0,,1
,43.845213,1,3226,-79.35907,,1,,3226,,COCHRANE DR / LANARK RD,0,,1
26,43.88057,1,7336,-79.231434,,1,,7336,467 RUSTLE WOODS AV CORNELL BUS TERMINAL & PLATFORM 3,CORNELL BUS TERMINAL PLATFORM 3,0,3,1
,43.894185,1,5495,-79.366251,,1,,5495,,HAZELTON AV / VINE CLIFF BLVD,0,,1
,43.777783,1,3527,-79.609866,,1,,3527,,MARTIN GROVE RD / ANDREW PARK,0,,1
,43.796213,1,3595,-79.429061,,1,,3595,,STEELES AV / HILDA AV,0,,1
,43.775647,1,3525,-79.609193,,1,,3525,,MARTIN GROVE RD / HIGHWAY 7,0,,1
,43.772903,1,3523,-79.608515,,1,,3523,,MARTIN GROVE RD / WOODSTREAM BLVD,0,,1
,43.769042,1,3521,-79.607565,,1,,3521,,MARTIN GROVE RD / ROYSUN RD,0,,1
,43.843493,1,3229,-79.360337,,1,,3229,,COCHRANE DR STOP # 3229,0,,1
,43.78081,1,3529,-79.610555,,1,,3529,,MARTIN GROVE RD / RAYMOND RD,0,,1
,43.877689,1,3086,-79.321988,,1,,3086,,16TH AV / NORMANDALE RD,0,,1
,43.842827,1,7210,-79.571313,,1,,7210,,MAJOR MACKENZIE DR / POETRY DR,0,,1
,43.842457,1,7211,-79.571919,,1,,7211,,MAJOR MACKENZIE DR / VELLORE AV,0,,1
,43.805895,1,3372,-79.456021,,1,,3372,,NEW WESTMINSTER DR / BROWNRIDGE DR,0,,1
,44.125751,1,7213,-79.447285,,1,,7213,,LESLIE ST / WALTER ENGLISH DR,0,,1
,43.795117,1,7215,-79.521061,,1,,7215,,HIGHWAY 7 / MAPLECRETE RD,0,,1
,43.794667,1,7216,-79.521469,,1,,7216,,HIGHWAY 7 / MAPLECRETE RD,0,,1
,43.939162,1,6217,-79.438132,,1,,6217,,OLD COLONY RD / LEBOVIC DR,0,,1
,43.93932,1,6216,-79.434033,,1,,6216,,OLD COLONY RD / TIGER LILY ST,0,,1
,43.940212,1,6215,-79.430848,,1,,6215,,OLD COLONY RD / AUBERGINE ST,0,,1
,43.915314,1,2678,-79.455704,,1,,2678,,TOWER HILL RD / WICKER DR,0,,1
,43.939031,1,6213,-79.434459,,1,,6213,,OLD COLONY RD / TIGER LILY ST,0,,1
,43.939128,1,6212,-79.43863,,1,,6212,,OLD COLONY RD / LEBOVIC DR,0,,1
,43.881822,1,2699,-79.466977,,1,,2699,,BATHURST ST / LADY DELORES AV,0,,1
,43.884224,1,2698,-79.467549,,1,,2698,,BATHURST ST / TESTON RD,0,,1
,43.894405,1,2696,-79.468936,,1,,2696,,SHAFTSBURY AV / BATHURST ST,0,,1
,43.896238,1,2694,-79.461778,,1,,2694,,SHAFTSBURY AV / OWL RIDGE DR,0,,1
,43.895149,1,2693,-79.457429,,1,,2693,,SHAFTSBURY AV / BROOKSIDE RD,0,,1
,43.89333,1,2692,-79.455428,,1,,2692,,SHAFTSBURY AV / BUCKHORN AV,0,,1
,43.891661,1,2691,-79.45406,,1,,2691,,CANYON HILL AV / SHAFTSBURY AV,0,,1
,43.892878,1,2690,-79.448492,,1,,2690,,CANYON HILL AV / PALOMINO DR,0,,1
,43.86158,1,1602,-79.338482,,1,,1602,,HOLLINGHAM RD / NADINE CRES,0,,1
,43.937954,2,4558,-79.47308,,1,,4558,,NEWBRIDGE AV / KINGSHILL RD,0,,1
,43.865594,1,6811,-79.387484,,1,,6811,,LESLIE ST STOP # 6811,0,,1
,43.853479,1,1605,-79.262234,,1,,1605,,14TH AV / CANFIELD DR,0,,1
,43.88235,1,6813,-79.214597,,1,,6813,,HIGHWAY 7 / DONALD COUSENS PKWY,0,,1
,43.865758,1,6812,-79.387789,,1,,6812,,LESLIE ST STOP # 6812,0,,1
,43.88218,1,6815,-79.37246,,1,,6815,,MARKLAND ST STOP # 6815,0,,1
,43.857064,1,2151,-79.439376,,1,,2151,,SPRINGHEAD GDNS / BAIF BLVD,0,,1
,43.851761,1,3220,-79.366642,,1,,3220,,CENTURIAN DR / ALLSTATE PKWY,0,,1
,43.877991,1,9756,-79.243027,,1,,9756,6500 Highway 7 E HIGHWAY 7 & WOOTTEN WAY,HWY 7 / WOOTTEN,0,,1
,43.87771,1,9755,-79.243483,,1,,9755,6501 Highway 7 E HIGHWAY 7 & WOOTTEN WAY,HWY 7 / WOOTTEN,0,,1
,43.873906,1,9754,-79.260273,,1,,9754,HIGHWAY 7 & MAIN ST MARKHAM,HWY 7 / MAIN MARKHAM,0,,1
,43.873945,1,9753,-79.259326,,1,,9753,6001 Highway 7 E HIGHWAY 7 & MAIN ST MARKHAM,HWY 7 / MAIN MARKHAM,0,,1
,43.86708,1,9752,-79.285212,,1,,9752,5260 Highway 7 E HIGHWAY 7 & MCCOWAN RD,HWY 7 / MCCOWAN,0,,1
,43.867217,1,9751,-79.283868,,1,,9751,5261 Highway 7 HIGHWAY 7 & MCCOWAN RD,HWY 7 / MCCOWAN,0,,1
,43.865408,1,9750,-79.292544,,1,,9750,4980 HIGHWAY 7 & BULLOCK DR,HWY 7 / BULLOCK,0,,1
,43.866439,1,1606,-79.340041,,1,,1606,,HOLLINGHAM RD / BAYCLIFFE RD,0,,1
,43.894616,1,1362,-79.29145,,1,,1362,,BUR OAK AV / MCCOWAN RD,0,,1
,43.844796,1,3232,-79.366134,,1,,3232,,COCHRANE DR STOP # 3232,0,,1
,43.84638,2,3233,-79.363746,,1,,3233,,COCHRANE DR / EAST VALHALLA DR,0,,1
,43.843235,1,3230,-79.362132,,1,,3230,,COCHRANE DR STOP # 3230,0,,1
,43.843518,1,3231,-79.365022,,1,,3231,,COCHRANE DR STOP # 3231,0,,1
,43.854787,1,3236,-79.363704,,1,,3236,,VALLEYWOOD DR STOP # 3236,0,,1
,43.895689,2,5198,-79.232934,,1,,5198,,WHITE'S HILL AV / WALKERVILLE RD,0,,1
,43.853717,2,3234,-79.36776,,1,,3234,,ALLSTATE PKWY / VALLEYWOOD DR,0,,1
,43.845976,1,1619,-79.294241,,1,,1619,,14TH AV / BECKENRIDGE DR,0,,1
,43.880997,1,1616,-79.365843,,1,,1616,,WOODBINE AV / PERSONNA BLVD,0,,1
,43.841016,2,1965,-79.457311,,1,,1965,,BATHURST ST / NER ISRAEL DR,0,,1
,43.855908,1,3238,-79.362015,,1,,3238,,VALLEYWOOD DR / RENFREW DR,0,,1
,43.858671,1,3239,-79.362492,,1,,3239,,RENFREW DR / HOOPER RD,0,,1
,43.867986,1,1612,-79.347602,,1,,1612,,HOLLINGHAM RD / BRANTWOOD CRT,0,,1
,43.852019,1,1961,-79.45981,,1,,1961,,BATHURST ST / MARC SANTI BLVD,0,,1
,43.847892,1,1962,-79.458877,,1,,1962,,BATHURST ST / RUTHERFORD RD,0,,1
,43.849447,1,1611,-79.27932,,1,,1611,,14TH AV / MCCOWAN RD,0,,1
,43.76501,1,3674,-79.571296,,1,,3674,,STEELES AV STOP # 3674,0,,1
,43.845217,1,6638,-79.37832,,1,,6638,,HIGHWAY 7 / COMMERCE VALLEY DR EAST,0,,1
,43.805355,2,1363,-79.411944,,1,,1363,,DONCASTER AV STOP # 1363,0,,1
,43.853831,1,2873,-79.410168,,1,,2873,,BAYVIEW AV STOP # 2873,0,,1
,43.856002,1,2872,-79.410691,,1,,2872,,BAYVIEW AV / DUNCAN RD,0,,1
,43.858141,1,2871,-79.411239,,1,,2871,,BAYVIEW AV / 16TH AV,0,,1
,43.861189,1,2870,-79.411969,,1,,2870,,BAYVIEW AV / FERN AV,0,,1
,43.84223,1,2877,-79.407322,,1,,2877,,BAYVIEW AV / CRESWICK RD,0,,1
,43.845365,1,2876,-79.408127,,1,,2876,,BAYVIEW AV / HIGH TECH RD,0,,1
,43.84832,2,2875,-79.4089,,1,,2875,,BAYVIEW AV / BANTRY AV,0,,1
,43.852127,2,2874,-79.409795,,1,,2874,,BAYVIEW AV / SPRINGBROOK DR,0,,1
,43.834918,1,2879,-79.405387,,1,,2879,,BAYVIEW AV / LANGSTAFF RD,0,,1
,43.839751,1,2878,-79.406651,,1,,2878,,BAYVIEW AV STOP # 2878,0,,1
,43.839065,2,3355,-79.623732,,1,,3355,,ISLINGTON AV / RUSHWORTH CRES,0,,1
,43.802277,1,3354,-79.457845,,1,,3354,,NEW WESTMINSTER DR / CLARK AV,0,,1
,43.840671,2,3357,-79.625045,,1,,3357,,ISLINGTON AV STOP # 3357,0,,1
,43.798247,1,3356,-79.459539,,1,,3356,NEW WESTMINSTER DR & COULTERS MILL GATE,NEW WESTMINSTER DR / COULTERS MILL,0,,1
,43.814422,1,3350,-79.456625,,1,,3350,NEW WESTMINSTER DR & BEVERLEY GLEN BLVD,NEW WESTMINSTER DR / BEVERLEY GLEN,0,,1
,43.835803,2,3353,-79.621002,,1,,3353,,ISLINGTON AV / SEVILLA BLVD,0,,1
,43.811805,1,3352,-79.457502,,1,,3352,,NEW WESTMINSTER DR / KATERINA AV,0,,1
,43.84417,1,3359,-79.62841,,1,,3359,,ISLINGTON AV / NASHVILLE RD,0,,1
,43.796188,1,3358,-79.459378,,1,,3358,NEW WESTMINSTER DR & JOSEPH AARON BLVD,NEW WESTMINSTER DR / JOSEPH AARON B,0,,1
