block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_200705,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.2,1981149,
b_200706,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.2,1981148,
b_200065,1,54,1,0,East Gwillimbury GO Station - NB,82538,153.0.2,1973814,
b_200065,1,54,1,0,East Gwillimbury GO Station - NB,82538,153.0.2,1973815,
b_200065,1,54,1,0,East Gwillimbury GO Station - NB,82538,153.0.2,1973816,
b_200065,1,54,1,0,East Gwillimbury GO Station - NB,82538,153.0.2,1973817,
b_200024,1,54,1,0,East Gwillimbury GO Station - NB,82538,153.0.2,1973810,
b_200024,1,54,1,0,East Gwillimbury GO Station - NB,82538,153.0.2,1973811,
b_200024,1,54,1,0,East Gwillimbury GO Station - NB,82538,153.0.2,1973812,
b_200065,1,54,1,0,East Gwillimbury GO Station - NB,82538,153.0.2,1973813,
b_200065,1,54,1,0,East Gwillimbury GO Station - NB,82538,153.0.2,1973818,
b_200065,1,54,1,0,East Gwillimbury GO Station - NB,82538,153.0.2,1973819,
a_198920,1,8,1,1,Steeles Avenue - SB,82162,152.0.1,1957298,
a_198912,1,8,1,1,Steeles Avenue - SB,82162,152.0.1,1957299,
a_198912,1,8,1,1,Steeles Avenue - SB,82162,152.0.1,1957294,
a_198745,1,8,1,1,Steeles Avenue - SB,82160,152.0.1,1957295,
a_198802,1,8,1,1,Steeles Avenue - SB,82160,152.0.1,1957296,
a_198803,1,8,1,1,Steeles Avenue - SB,82160,152.0.1,1957297,
a_198949,1,8,1,1,Steeles Avenue - SB,82162,152.0.1,1957290,
a_198920,1,8,1,1,Steeles Avenue - SB,82162,152.0.1,1957291,
a_198912,1,8,1,1,Steeles Avenue - SB,82162,152.0.1,1957292,
a_198949,1,8,1,1,Steeles Avenue - SB,82162,152.0.1,1957293,
b_200556,1,77,1,1,The Gore Road via Centre Street - WB,82778,153.0.1,1979412,
b_200553,1,77,1,1,The Gore Road via Centre Street - WB,82778,153.0.1,1979413,
b_200562,1,77,1,1,The Gore Road via Centre Street - WB,82778,153.0.1,1979410,
b_200554,1,77,1,1,The Gore Road via Centre Street - WB,82778,153.0.1,1979411,
b_200551,1,77,1,1,The Gore Road via Centre Street - WB,82778,153.0.1,1979416,
b_200550,1,77,1,1,The Gore Road via Centre Street - WB,82778,153.0.1,1979417,
b_200557,1,77,1,1,The Gore Road via Centre Street - WB,82778,153.0.1,1979414,
b_200552,1,77,1,1,The Gore Road via Centre Street - WB,82778,153.0.1,1979415,
b_200561,1,77,1,1,The Gore Road via Centre Street - WB,82778,153.0.1,1979418,
b_200559,1,77,1,1,The Gore Road via Centre Street - WB,82778,153.0.1,1979419,
b_200314,1,25,1,0,Cornell Bus Terminal - EB,82623,153.0.1,1975748,
b_200193,1,25,1,0,Cornell Bus Terminal - EB,82623,153.0.1,1975749,
b_200192,1,25,1,0,Cornell Bus Terminal - EB,82623,153.0.1,1975746,
b_200194,1,25,1,0,Cornell Bus Terminal - EB,82623,153.0.1,1975747,
b_200193,1,25,1,0,Cornell Bus Terminal - EB,82623,153.0.1,1975744,
b_200191,1,25,1,0,Cornell Bus Terminal - EB,82623,153.0.1,1975745,
b_200194,1,25,1,0,Cornell Bus Terminal - EB,82623,153.0.1,1975742,
b_200254,1,25,1,0,Cornell Bus Terminal - EB,82623,153.0.1,1975743,
b_200191,1,25,1,0,Cornell Bus Terminal - EB,82623,153.0.1,1975740,
b_200192,1,25,1,0,Cornell Bus Terminal - EB,82623,153.0.1,1975741,
a_198567,1,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.2,1954743,
a_198568,1,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.2,1954742,
a_198569,1,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.2,1954741,
a_198563,1,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.2,1954740,
a_198558,1,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.2,1954747,
a_198559,1,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.2,1954746,
a_198555,1,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.2,1954745,
a_198566,1,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.2,1954744,
a_198556,1,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.2,1954749,
a_198557,1,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.2,1954748,
a_199465,1,320,1,1,Highway 407 Terminal - SB,82391,152.0.3,1965259,
a_199464,1,320,1,1,Highway 407 Terminal - SB,82391,152.0.3,1965258,
a_199467,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.3,1965251,
a_199466,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.3,1965250,
a_199465,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.3,1965253,
a_199464,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.3,1965252,
a_199465,1,320,1,1,Highway 407 Terminal - SB,82391,152.0.3,1965255,
a_199464,1,320,1,1,Highway 407 Terminal - SB,82391,152.0.3,1965254,
a_199467,1,320,1,1,Highway 407 Terminal - SB,82391,152.0.3,1965257,
a_199466,1,320,1,1,Highway 407 Terminal - SB,82391,152.0.3,1965256,
a_198514,2,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.1,1953838,
a_198508,2,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.1,1953839,
a_198513,2,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.1,1953834,
a_198515,2,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.1,1953835,
a_198510,2,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.1,1953836,
a_198498,2,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.1,1953837,
a_198493,1,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.1,1953830,
a_198497,2,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.1,1953831,
a_198516,2,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.1,1953832,
a_198496,2,601,1,1,Finch GO Bus Terminal - SB,82132,152.0.1,1953833,
a_199428,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.3,1964612,
a_199431,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.3,1964613,
a_199429,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.3,1964610,
a_199430,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.3,1964611,
a_199428,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.3,1964616,
a_199431,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.3,1964617,
a_199429,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.3,1964614,
a_199430,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.3,1964615,
a_199429,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.3,1964618,
a_199430,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.3,1964619,
b_200591,1,86,1,1,Richmond Hill Centre Terminal - SB,82805,153.0.1,1979768,
a_199403,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.2,1963969,
a_199404,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.2,1963968,
b_200590,1,86,1,1,Richmond Hill Centre Terminal via Richmond Hill GO Station - SB,82807,153.0.1,1979769,
a_199403,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.2,1963965,
a_199404,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.2,1963964,
a_199401,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.2,1963967,
a_199402,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.2,1963966,
a_199403,1,88,1,0,Seneca Polytechnic King Campus - NB,82369,152.0.2,1963961,
a_199404,1,88,1,0,Seneca Polytechnic King Campus - NB,82369,152.0.2,1963960,
a_199401,1,88,1,0,Seneca Polytechnic King Campus - NB,82369,152.0.2,1963963,
a_199402,1,88,1,0,Seneca Polytechnic King Campus - NB,82369,152.0.2,1963962,
b_200166,1,24,1,1,Don Mills Station - SB,82622,153.0.1,1975658,
b_200158,1,24,1,1,Don Mills Station - SB,82622,153.0.1,1975659,
a_199356,1,4,1,0,Woodbine Avenue - EB,82292,152.0.2,1963341,
a_199353,1,4,1,0,Woodbine Avenue - EB,82292,152.0.2,1963340,
a_199353,1,4,1,0,Woodbine Avenue - EB,82292,152.0.2,1963343,
a_199355,1,4,1,0,Woodbine Avenue - EB,82292,152.0.2,1963342,
a_199355,1,4,1,0,Woodbine Avenue - EB,82292,152.0.2,1963345,
a_199356,1,4,1,0,Woodbine Avenue - EB,82292,152.0.2,1963344,
a_199353,1,4,1,0,Woodbine Avenue - EB,82293,152.0.2,1963347,
a_199354,1,4,1,0,Woodbine Avenue - EB,82293,152.0.2,1963346,
a_199354,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.2,1963349,
a_199356,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.2,1963348,
a_199694,1,50,1,1,Newmarket Terminal - SB,82444,152.0.3,1968878,
a_199693,1,50,1,1,Newmarket Terminal - SB,82444,152.0.3,1968879,
a_199690,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.3,1968872,
a_199691,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.3,1968873,
a_199660,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.3,1968870,
a_199659,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.3,1968871,
a_199690,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.3,1968876,
a_199659,1,50,1,1,Newmarket Terminal - SB,82444,152.0.3,1968877,
a_199660,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.3,1968874,
a_199659,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.3,1968875,
b_200378,1,9899,1,1,Finch GO Bus Terminal - SB,82657,153.0.2,1977119,
b_200377,1,9899,1,1,Finch GO Bus Terminal - SB,82657,153.0.2,1977118,
b_200377,1,9899,1,0,Newmarket Terminal - NB,82655,153.0.2,1977115,
b_200379,1,9899,1,0,Green Lane - NB,82656,153.0.2,1977114,
b_200379,1,9899,1,0,Newmarket Terminal - NB,82655,153.0.2,1977117,
b_200378,1,9899,1,0,Newmarket Terminal - NB,82655,153.0.2,1977116,
b_200379,1,9899,1,0,Green Lane - NB,82656,153.0.2,1977111,
b_200378,1,9899,1,0,Green Lane - NB,82656,153.0.2,1977110,
b_200378,1,9899,1,0,Green Lane - NB,82656,153.0.2,1977113,
b_200377,1,9899,1,0,Green Lane - NB,82656,153.0.2,1977112,
b_199755,2,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970468,
b_199757,2,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970469,
b_199758,2,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970464,
b_199756,2,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970465,
b_199760,2,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970466,
b_199759,2,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970467,
b_199760,1,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970460,
b_199759,1,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970461,
b_199755,1,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970462,
b_199752,2,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970463,
a_199349,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.1,1962922,
a_199350,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.1,1962923,
a_199347,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.1,1962920,
a_199348,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.1,1962921,
a_199348,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.1,1962926,
a_199349,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.1,1962927,
a_199346,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.1,1962924,
a_199347,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.1,1962925,
a_199350,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.1,1962928,
a_199346,1,320,1,0,Major Mackenzie West Terminal - NB,82390,152.0.1,1962929,
a_199698,1,607,1,1,Newmarket Terminal - WB,82496,152.0.3,1969040,
a_199699,1,607,1,1,Newmarket Terminal - WB,82496,152.0.3,1969041,
a_199698,1,607,1,1,Newmarket Terminal - WB,82496,152.0.3,1969042,
a_199699,1,607,1,1,Newmarket Terminal - WB,82496,152.0.3,1969043,
a_199698,1,607,1,1,Newmarket Terminal - WB,82496,152.0.3,1969044,
a_199699,1,607,1,1,Newmarket Terminal - WB,82496,152.0.3,1969045,
a_199698,1,607,1,1,Newmarket Terminal - WB,82496,152.0.3,1969046,
a_199699,1,607,1,1,Newmarket Terminal - WB,82496,152.0.3,1969047,
a_199698,1,607,1,1,Newmarket Terminal - WB,82496,152.0.3,1969048,
a_199699,1,607,1,1,Newmarket Terminal - WB,82496,152.0.3,1969049,
a_199173,1,20,1,0,Teston Road - NB,82317,152.0.1,1961699,
a_199166,1,20,1,0,Teston Road - NB,82317,152.0.1,1961698,
a_199168,1,20,1,0,Teston Road - NB,82317,152.0.1,1961695,
a_199173,1,20,1,0,Teston Road - NB,82317,152.0.1,1961694,
a_199167,1,20,1,0,Teston Road - NB,82317,152.0.1,1961697,
a_199171,1,20,1,0,Teston Road - NB,82317,152.0.1,1961696,
a_199170,1,20,1,0,Teston Road - NB,82317,152.0.1,1961691,
a_199171,1,20,1,0,Teston Road - NB,82317,152.0.1,1961690,
a_199166,1,20,1,0,Teston Road - NB,82317,152.0.1,1961693,
a_199167,1,20,1,0,Teston Road - NB,82317,152.0.1,1961692,
b_199855,2,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.2,1971409,
b_199825,2,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.2,1971408,
b_199826,1,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.2,1971405,
b_199855,1,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.2,1971404,
b_199854,1,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.2,1971407,
b_199824,1,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.2,1971406,
b_199824,1,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.2,1971401,
b_199826,1,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.2,1971400,
b_199825,1,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.2,1971403,
b_199854,1,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.2,1971402,
b_200124,1,8,1,0,Major Mackenzie Drive - NB,82601,153.0.1,1975236,
b_200129,1,8,1,0,Major Mackenzie Drive - NB,82601,153.0.1,1975237,
b_200126,1,8,1,0,Major Mackenzie Drive - NB,82601,153.0.1,1975234,
b_200132,1,8,1,0,Major Mackenzie Drive - NB,82601,153.0.1,1975235,
b_200126,1,8,1,0,Major Mackenzie Drive - NB,82600,153.0.1,1975232,
b_200328,1,8,1,0,Major Mackenzie Drive - NB,82601,153.0.1,1975233,
b_200131,1,8,1,0,Major Mackenzie Drive - NB,82601,153.0.1,1975230,
b_200328,1,8,1,0,Major Mackenzie Drive - NB,82600,153.0.1,1975231,
b_200128,1,8,1,0,Major Mackenzie Drive - NB,82601,153.0.1,1975238,
b_200126,1,8,1,0,Major Mackenzie Drive - NB,82601,153.0.1,1975239,
a_199738,1,607,1,0,Highway 404 Park and Ride - EB,82495,152.0.81,1969862,
a_199739,1,607,1,0,Highway 404 Park and Ride - EB,82495,152.0.81,1969863,
a_199738,1,607,1,0,Highway 404 Park and Ride - EB,82495,152.0.81,1969860,
a_199739,1,607,1,0,Highway 404 Park and Ride - EB,82495,152.0.81,1969861,
a_199738,1,607,1,0,Highway 404 Park and Ride - EB,82495,152.0.81,1969866,
a_199739,1,607,1,0,Highway 404 Park and Ride - EB,82495,152.0.81,1969867,
a_199738,1,607,1,0,Highway 404 Park and Ride - EB,82495,152.0.81,1969864,
a_199739,1,607,1,0,Highway 404 Park and Ride - EB,82495,152.0.81,1969865,
a_199738,1,607,1,0,Highway 404 Park and Ride - EB,82495,152.0.81,1969868,
a_199739,1,607,1,0,Highway 404 Park and Ride - EB,82495,152.0.81,1969869,
b_200858,1,107,1,1,Drummond Drive - SB,82829,153.0.80,1983738,
b_200858,1,107,1,1,Pioneer Village Terminal - SB,82828,153.0.80,1983739,
b_200857,1,107,1,1,Pioneer Village Terminal - SB,82828,153.0.80,1983732,
b_200858,1,107,1,1,Pioneer Village Terminal - SB,82828,153.0.80,1983733,
b_200857,1,107,1,1,Pioneer Village Terminal - SB,82828,153.0.80,1983730,
b_200858,1,107,1,1,Pioneer Village Terminal - SB,82828,153.0.80,1983731,
b_200858,1,107,1,1,Pioneer Village Terminal - SB,82828,153.0.80,1983736,
b_200857,1,107,1,1,Drummond Drive - SB,82829,153.0.80,1983737,
b_200857,1,107,1,1,Pioneer Village Terminal - SB,82828,153.0.80,1983734,
b_200858,1,107,1,1,Pioneer Village Terminal - SB,82828,153.0.80,1983735,
b_200445,1,24,1,0,Honda Canada - NB,82619,153.0.80,1978143,
b_200446,1,24,1,0,Honda Canada - NB,82619,153.0.80,1978142,
b_200444,1,24,1,0,Honda Canada - NB,82619,153.0.80,1978141,
b_200445,1,24,1,0,Honda Canada - NB,82619,153.0.80,1978140,
b_200446,1,24,1,1,Don Mills Station - SB,82622,153.0.80,1978147,
b_200444,1,24,1,1,Don Mills Station - SB,82622,153.0.80,1978146,
b_200445,1,24,1,1,Don Mills Station - SB,82622,153.0.80,1978145,
b_200444,1,24,1,0,Honda Canada - NB,82619,153.0.80,1978144,
b_200444,1,24,1,1,Don Mills Station - SB,82622,153.0.80,1978149,
b_200445,1,24,1,1,Don Mills Station - SB,82622,153.0.80,1978148,
a_198681,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.80,1956198,
a_198679,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.80,1956199,
a_198679,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.80,1956190,
a_198680,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.80,1956191,
a_198682,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.80,1956192,
a_198681,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.80,1956193,
a_198683,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.80,1956194,
a_198679,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.80,1956195,
a_198680,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.80,1956196,
a_198682,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.80,1956197,
a_198849,1,90,1,0,John Birchall Road - NB,82196,152.0.1,1957823,
a_198839,1,90,1,0,John Birchall Road - NB,82196,152.0.1,1957822,
a_198850,1,90,1,0,John Birchall Road - NB,82196,152.0.1,1957821,
a_198840,1,90,1,0,John Birchall Road - NB,82196,152.0.1,1957820,
a_198848,1,90,1,0,John Birchall Road - NB,82196,152.0.1,1957827,
a_198840,1,90,1,0,John Birchall Road - NB,82196,152.0.1,1957826,
a_198842,1,90,1,0,John Birchall Road - NB,82196,152.0.1,1957825,
a_198848,1,90,1,0,John Birchall Road - NB,82196,152.0.1,1957824,
b_200803,1,80,1,0,Woodbine Avenue - EB,82779,153.0.3,1982461,
b_200803,1,80,1,1,Elgin West Community Centre - WB,82780,153.0.3,1982460,
a_198840,1,90,1,0,John Birchall Road - NB,82196,152.0.1,1957829,
a_198842,1,90,1,0,John Birchall Road - NB,82196,152.0.1,1957828,
b_200803,1,80,1,0,Woodbine Avenue - EB,82779,153.0.3,1982465,
b_200803,1,80,1,1,Elgin West Community Centre - WB,82780,153.0.3,1982464,
b_200803,1,80,1,0,Woodbine Avenue - EB,82779,153.0.3,1982467,
b_200803,1,80,1,1,Elgin West Community Centre - WB,82780,153.0.3,1982466,
b_200693,1,5,1,1,Glen Shields Avenue - WB,82745,153.0.2,1980913,
b_200694,1,5,1,1,Glen Shields Avenue - WB,82745,153.0.2,1980912,
b_200693,1,5,1,1,Glen Shields Avenue - WB,82745,153.0.2,1980911,
b_200694,1,5,1,1,Glen Shields Avenue - WB,82745,153.0.2,1980910,
b_200694,1,5,1,1,Glen Shields Avenue - WB,82745,153.0.2,1980917,
b_200693,1,5,1,1,Glen Shields Avenue - WB,82745,153.0.2,1980916,
b_200694,1,5,1,1,Glen Shields Avenue - WB,82745,153.0.2,1980915,
b_200694,1,5,1,1,Glen Shields Avenue - WB,82745,153.0.2,1980914,
b_200694,1,5,1,1,Glen Shields Avenue - WB,82745,153.0.2,1980919,
b_200693,1,5,1,1,Glen Shields Avenue - WB,82745,153.0.2,1980918,
a_198754,1,9,1,0,Stouffville - NB,82163,152.0.1,1957311,
a_198752,1,9,1,0,Stouffville - NB,82163,152.0.1,1957310,
a_198752,1,9,1,0,Stouffville - NB,82163,152.0.1,1957313,
a_198753,1,9,1,0,Stouffville - NB,82163,152.0.1,1957312,
a_198753,1,9,1,0,Stouffville - NB,82163,152.0.1,1957315,
a_198754,1,9,1,0,Stouffville - NB,82163,152.0.1,1957314,
a_198807,1,9,1,0,Stouffville - NB,82163,152.0.1,1957317,
a_198752,1,9,1,0,Stouffville - NB,82163,152.0.1,1957316,
a_198806,1,9,1,0,Stouffville - NB,82163,152.0.1,1957319,
a_198754,1,9,1,0,Stouffville - NB,82163,152.0.1,1957318,
b_199822,2,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.2,1971364,
b_199821,2,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.2,1971365,
b_199820,2,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.2,1971366,
b_199819,1,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.2,1971367,
b_199819,1,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.2,1971360,
b_199817,1,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.2,1971361,
b_199823,2,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.2,1971362,
b_199818,2,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.2,1971363,
b_199817,1,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.2,1971368,
b_199818,1,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.2,1971369,
a_198981,1,8,1,1,Steeles Avenue - SB,82162,152.0.2,1958699,
a_198982,1,8,1,1,Steeles Avenue - SB,82162,152.0.2,1958698,
a_198981,1,8,1,0,Major Mackenzie Drive - NB,82159,152.0.2,1958695,
a_198982,1,8,1,0,Major Mackenzie Drive - NB,82159,152.0.2,1958694,
a_198982,1,8,1,1,Steeles Avenue - SB,82162,152.0.2,1958697,
a_198981,1,8,1,1,Steeles Avenue - SB,82162,152.0.2,1958696,
a_198982,1,8,1,0,Major Mackenzie Drive - NB,82159,152.0.2,1958691,
a_198983,1,8,1,0,Major Mackenzie Drive - NB,82159,152.0.2,1958690,
a_198983,1,8,1,0,Major Mackenzie Drive - NB,82159,152.0.2,1958693,
a_198981,1,8,1,0,Major Mackenzie Drive - NB,82159,152.0.2,1958692,
b_200501,1,10,1,0,SmartVMC Bus Terminal - EB,82752,153.0.1,1978972,
b_200502,1,10,1,0,SmartVMC Bus Terminal - EB,82752,153.0.1,1978973,
b_200501,1,10,1,0,SmartVMC Bus Terminal - EB,82752,153.0.1,1978970,
b_200502,1,10,1,0,SmartVMC Bus Terminal - EB,82752,153.0.1,1978971,
b_200501,1,10,1,0,SmartVMC Bus Terminal - EB,82752,153.0.1,1978976,
b_200502,1,10,1,0,SmartVMC Bus Terminal - EB,82752,153.0.1,1978977,
b_200501,1,10,1,0,SmartVMC Bus Terminal - EB,82752,153.0.1,1978974,
b_200502,1,10,1,0,SmartVMC Bus Terminal - EB,82752,153.0.1,1978975,
b_200629,1,105,1,1,Sheppard West Station - SB,82825,153.0.1,1980009,
b_200634,1,105,1,1,Sheppard West Station - SB,82825,153.0.1,1980008,
b_200501,1,10,1,0,SmartVMC Bus Terminal - EB,82752,153.0.1,1978978,
b_200503,1,10,1,1,Martin Grove Road - WB,82754,153.0.1,1978979,
a_198609,2,601,1,0,Newmarket Terminal - NB,82130,152.0.3,1955313,
a_198610,2,601,1,0,Newmarket Terminal - NB,82130,152.0.3,1955312,
a_198611,2,601,1,0,Newmarket Terminal - NB,82130,152.0.3,1955311,
a_198618,2,601,1,0,Newmarket Terminal - NB,82130,152.0.3,1955310,
